Идентификатор;Номер заключения экспертизы;Дата заключения экспертизы;Результат проведенной экспертизы (положительное или отрицательное заключение экспертизы);Форма экспертизы (государственная, негосударственная);Сведения об объекте экспертиз (проектная документация и(или) результаты инженерных изысканий);Субъект РФ;Код субъекта РФ;Наименование и адрес (местоположение) объекта капитального строительства, применительно к которому подготовлена проектная документация;Сведения об экспертной организации;ИНН экспертной организации;КПП экспертной организации;ОГРН экспертной организации;Место нахождения и адрес экспертной организации;Сведения о застройщике, обеспечившем подготовку проектной документации;Сведения о техническом заказчике, обеспечившем подготовку проектной документации;Сведения об индивидуальных предпринимателях и (или) юридических лицах, подготовивших проектную документацию;Сведения об использовании типовой проектной документации;Сведения о типовой проектной документации;Сведения о ТПД. Номер документа;Сведения о ТПД. Дата документа;Признак типовой проектной документации;Решения о признании проектных решений типовыми;Дата включения сведений в реестр;Вид работ;;MatchedKeywords
96add4ea-1dac-4061-985f-971fe682c520;23-2-1-2-062806-2023;18.10.2023;Положительное заключение;Негосударственная;Проектная документация;Краснодарский край - 23;23;Гостиничный комплекс категории 5 звезд с апартаментами. Хозяйственный корпус Б. Апартаменты блок В. Апартаменты блок Г (новое наименование: Многопрофильная взрослая поликлиника. Многофункциональный досуговый центр блок 1. Многофункциональный досуговый центр блок 2. Аллея) Корректировка., Почтовый адрес: 'Краснодарский край, г. Сочи';"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПЕРТИЗА МОСКОВСКОЙ ОБЛАСТИ"" (ОГРН: 1215000120961, ИНН: 5003148195, КПП: 500301001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 142701, ОБЛ. МОСКОВСКАЯ,Г. Видное,УЛ. ЗАВИДНАЯ, д. Д. 17, кв. ПОМЕЩ./КАБ. 2/23)";5003148195;500301001;1215000120961;142701, ОБЛ. МОСКОВСКАЯ,Г. Видное,УЛ. ЗАВИДНАЯ, д. Д. 17, кв. ПОМЕЩ./КАБ. 2/23;Общество с ограниченной ответственностью «Специализированный застройщик «Сочи-Парк пять плюс» (ОГРН: 1192375037062, ИНН: 2367009386, КПП: 236701001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, 354340, поселок городского типа Сириус, Олимпийский пр-кт, д. 21, офис 347);;"ООО ""ДЕЛЬТА-А"" (ОГРН: 1225000049229, ИНН: 5047263702, КПП: 504701001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Московская область, 141407, г. Химки, ул Панфилова, влд. 21 стр. 1, этаж 18 помещ. 1841)";Нет данных;Нет данных;;;Нет;Нет данных;18.10.2023;Строительство;;гостиничный
f5f1161d-e4e3-4f9e-8361-f3614c766604;23-2-1-2-062599-2023;17.10.2023;Положительное заключение;Негосударственная;Проектная документация;Краснодарский край - 23;23;Гостиничный комплекс категории 5 звезд с апартаментами, Почтовый адрес: 'Россия, Краснодарский край, пгт. Сириус, пр-кт Олимпийский';"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРАСНОДАРСКАЯ МЕЖРЕГИОНАЛЬНАЯ НЕГОСУДАРСТВЕННАЯ ЭКСПЕРТИЗА"" (ОГРН: 1132310006179, ИНН: 2310170415, КПП: 231001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД КРАСНОДАР,УЛИЦА БАЗОВСКАЯ ДАМБА, д. 8)";2310170415;231001001;1132310006179;350000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД КРАСНОДАР,УЛИЦА БАЗОВСКАЯ ДАМБА, д. 8;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СОЧИ-ПАРК ПЯТЬ ПЛЮС"" (ОГРН: 1192375037062, ИНН: 2367009386, КПП: 236701001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, ПГТ СИРИУС, ПР-КТ ОЛИМПИЙСКИЙ, Д. 21, ОФИС 347)";;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНПРОЕКТ"" (ОГРН: 1142310006640, ИНН: 2310179351, КПП: 231001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, Г. КРАСНОДАР, УЛ. БАЗОВСКАЯ ДАМБА, Д.8, КВ.1)";Нет данных;Нет данных;;;Нет;Нет данных;17.10.2023;Строительство;;гостиничный
3a2cc24a-4316-4333-a36b-0992d520753d;91-2-1-3-062580-2023;17.10.2023;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Республика Крым - 91;91;«Строительство резервуара чистой воды с насосной станцией для устройства системы водоснабжения объекта строительства: «Рекреационно-оздоровительный комплекс «Ореанда»,с интегрированными объектами для временного проживания», Почтовый адрес: 'Россия, Республика Крым, Город Ялта, Поселок городского типа Ореанда, Алупкинское шоссе';"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕРТПРОМТЕСТ"" (ОГРН: 1117746046219, ИНН: 7722737533, КПП: 770901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 109147, ГОРОД МОСКВА,УЛИЦА МАРКСИСТСКАЯ, д. ДОМ 3, корп. СТРОЕНИЕ 3, кв. ПОДВАЛ  ПОМ III КОМ 7)";7722737533;770901001;1117746046219;109147, ГОРОД МОСКВА,УЛИЦА МАРКСИСТСКАЯ, д. ДОМ 3, корп. СТРОЕНИЕ 3, кв. ПОДВАЛ  ПОМ III КОМ 7;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САНАТОРИЙ ЛИВАДИЯ"" (ОГРН: 1189112035144, ИНН: 9102247973, КПП: 910201001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Республика Крым, Г. СИМФЕРОПОЛЬ, ПР-КТ КИРОВА, Д. 29/1, ПОМ 119Л)";;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬТАИР"" (ОГРН: 1149102011541, ИНН: 9103000993, КПП: 910301001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Республика Крым, Г. ЯЛТА, УЛ. КРАСНОАРМЕЙСКАЯ, Д. 40 Б, ОФИС 3)";Нет данных;Нет данных;;;Нет;Нет данных;17.10.2023;Строительство;;санаторий
629a6f51-585d-479f-9cfb-041a0ca6ed06;91-2-1-2-061765-2023;12.10.2023;Положительное заключение;Негосударственная;Проектная документация;Республика Крым - 91;91;"Реконструкция строения кафе ""Юнга"" под гостиничный комплекс по адресу: Республика Крым, г. Евпатория, ул. Горького, 11-а, Почтовый адрес: 'Россия, Республика Крым, г Евпатория, ул Горького, 11-а'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОММАШ ТЕСТ"" (ОГРН: 1095029001792, ИНН: 5029124262, КПП: 772901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 119415, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРОСПЕКТ ВЕРНАДСКОГО, ПР-КТ ВЕРНАДСКОГО, д. Д. 41, корп. СТР. 1, кв. ЭТАЖ 4 ПОМЕЩ. I КОМНАТА 28)";5029124262;772901001;1095029001792;119415, Г.Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРОСПЕКТ ВЕРНАДСКОГО, ПР-КТ ВЕРНАДСКОГО, д. Д. 41, корп. СТР. 1, кв. ЭТАЖ 4 ПОМЕЩ. I КОМНАТА 28;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""СОЦПРОМСТРОЙ-ДРИМ"" (ОГРН: 1205000112932, ИНН: 5032324110, КПП: 503201001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Московская область, Г. Одинцово, УЛ. СТАРОЕ ЯСКИНО, Д. 75А, КАБИНЕТ 405)";;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОММАШ ТЕСТ ИНЖИНИРИНГ"" (ОГРН: 1127746191781, ИНН: 7710909058, КПП: 772901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Москва, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ОЧАКОВО-МАТВЕЕВСКОЕ, УЛ ВЕЕРНАЯ, Д. 2, ЭТАЖ П, ПОМЕЩ. 1 КОМ. 4)<%>ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНО-ПРОЕКТКРЫМ"" (ОГРН: 1149102049348, ИНН: 9107001123, КПП: 910701001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Республика Крым, ГОРОД САКИ, УЛИЦА ЛЕНИНА, ДОМ 35, ПОМЕЩЕНИЕ 4)";Нет данных;Нет данных;;;Нет;Нет данных;13.10.2023;Реконструкция;;гостиничный
8bae3e56-9997-43ca-a584-06fb77ca947a;23-1-1-3-061600-2023;12.10.2023;Положительное заключение;Государственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;"""Объект культурного наследия регионального значения ""Санаторий им. Кирова, где в годы Великой Отечественной войны размещались госпитали № 3206, 3183"" (административный корпус (литер Д), 1937 г.), с приспособлением для современного использования, под комплекс апартаментов гостиничного типа на участке проектирования, расположенном по адресу: Краснодарский край, г. Сочи, Центральный район, ул. Виноградная, 14, кадастровый номер 23:49:0203016:28"", Почтовый адрес: 'Российская Федерация, Краснодарский край, г. Сочи, Центральный район, ул. Виноградная, 14'";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""УПРАВЛЕНИЕ КРАСНОДАРСКОЙ КРАЕВОЙ ГОСУДАРСТВЕННОЙ ЭКСПЕРТИЗЫ ПРОЕКТОВ ТЕРРИТОРИАЛЬНОГО ПЛАНИРОВАНИЯ, ПРОЕКТОВ СТРОИТЕЛЬСТВА И ИНЖЕНЕРНЫХ ИЗЫСКАНИЙ"" (ОГРН: 1022301214418, ИНН: 2308009183, КПП: 230801001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350000, КРАЙ КРАСНОДАРСКИЙ,Г КРАСНОДАР,УЛ СЕВЕРНАЯ, д. 324, корп. ЛИТЕР К)";2308009183;230801001;1022301214418;350000, КРАЙ КРАСНОДАРСКИЙ,Г КРАСНОДАР,УЛ СЕВЕРНАЯ, д. 324, корп. ЛИТЕР К;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""КРАСМАШЕВСКИЙ"" (ОГРН: 1117746157407, ИНН: 7721717855, КПП: 236701001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, Г.О. ГОРОД-КУРОРТ СОЧИ, Г СОЧИ, УЛ КУЙБЫШЕВА, Д. 21)";;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАМЯТНИКИ КУБАНИ"" (ОГРН: 1072309021718, ИНН: 2309108927, КПП: 231101001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, Г. КРАСНОДАР, УЛ. РОССИЙСКАЯ, Д. 72/4, ПОМЕЩ. 2102)<%>ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Л1 ПРОЕКТ"" (ОГРН: 1137746100425, ИНН: 7704827304, КПП: 770401001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Москва, НАБ. ЛУЖНЕЦКАЯ, Д. 10А, ЭТ 1 ПОМ I КОМ 4)<%>ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕРСКАЯ ОТКРЫТОЙ АРХИТЕКТУРЫ"" (ОГРН: 1192375048700, ИНН: 2366014746, КПП: 236701001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, Г.О. ГОРОД-КУРОРТ СОЧИ, Г СОЧИ, УЛ ЧЕРНОМОРСКАЯ, Д. 4)";Нет данных;Нет данных;;;Нет;Нет данных;12.10.2023;Реконструкция;;санаторий, апартаментов, гостинично
cfcb0777-5967-490d-a32d-14b141784ba9;91-1-1-2-061339-2023;11.10.2023;Положительное заключение;Государственная;Проектная документация;Республика Крым - 91;91;"""Капитальный ремонт здания Продсклада (Литера З) ФБЛПУ ""Санаторий ""Днепр"" ФНС России"" по адресу: Республика Крым, г. Ялта, пгт. Гаспра, ш. Алупкинское, д. 13"", Почтовый адрес: 'Россия, Республика Крым, Ялта г., Гаспра пгт., Алупкинское ш., д. 13'";"ФЕДЕРАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ ЭКСПЕРТИЗЫ"" (ОГРН: 1027700133911, ИНН: 7707082071, КПП: 770601001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 119049, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЯКИМАНКА, УЛ БОЛЬШАЯ ЯКИМАНКА, д. Д. 42, корп. СТР. 1-2)";7707082071;770601001;1027700133911;119049, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЯКИМАНКА, УЛ БОЛЬШАЯ ЯКИМАНКА, д. Д. 42, корп. СТР. 1-2;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ ""ДНЕПР"" ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ"" (ОГРН: 1026101345445, ИНН: 6123011331, КПП: 910301001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Россия, Республика Крым, Г. ЯЛТА, ПГТ ГАСПРА, Ш. АЛУПКИНСКОЕ, Д. 13)";;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕКТОР"" (ОГРН: 1107746943864, ИНН: 7704769596, КПП: 772201001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Россия, Москва, УЛ. САРАТОВСКАЯ, Д. 6/2, КВ. 24)";Нет данных;Нет данных;;;Нет;Нет данных;11.10.2023;Капитальный ремонт;;санаторий
c1d4286f-69e1-49d5-8be2-d937405d6d9d;23-2-1-3-060152-2023;05.10.2023;Положительное заключение;Негосударственная;Проектная документация и результаты инженерных изысканий;Краснодарский край - 23;23;"Локальная котельная санатория ""Золотой колос"" по адресу: г. Сочи, Курортный проспект, д.86, Почтовый адрес: 'Россия, Краснодарский край, Город Сочи, Курортный проспект, д.86'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРГО"" (ОГРН: 1202300012793, ИНН: 2311302537, КПП: 231101001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 350024, Краснодарский край, Г.О. ГОРОД КРАСНОДАР, Г КРАСНОДАР, УЛ ИМ. СЕРГЕЯ ЕСЕНИНА, д. Д. 108/9, корп. К. В, кв. ОФИС 18)";2311302537;231101001;1202300012793;350024, Краснодарский край, Г.О. ГОРОД КРАСНОДАР, Г КРАСНОДАР, УЛ ИМ. СЕРГЕЯ ЕСЕНИНА, д. Д. 108/9, корп. К. В, кв. ОФИС 18;"АКЦИОНЕРНОЕ ОБЩЕСТВО САНАТОРИЙ ""ЗОЛОТОЙ КОЛОС"" (ОГРН: 1022302834707, ИНН: 2319004363, КПП: 231901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, Г. СОЧИ, ПР-КТ КУРОРТНЫЙ (ХОСТИНСКИЙ Р-Н), Д.86)";;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХ-И-АРТ"" (ОГРН: 5147746239010, ИНН: 7733899110, КПП: 773001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Москва, МУНИЦИПАЛЬНЫЙ ОКРУГ ФИЛЕВСКИЙ ПАРК ВН.ТЕР.Г., УЛ БАРКЛАЯ, Д. 6, СТР. 5)<%>ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОПРОЕКТ"" (ОГРН: 1062319010874, ИНН: 2319039609, КПП: 231901001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, Г. СОЧИ, УЛ ЧЕРНОМОРСКАЯ (ХОСТИНСКИЙ Р-Н), Д. 15, ОФИС 7)<%>ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ МЕЖРЕГИОНАЛЬНАЯ КОМПАНИЯ ""ГАРАНТ"" (ОГРН: 1225000073110, ИНН: 5074076243, КПП: 507401001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Московская область, ПОДОЛЬСК Г.О., Г ПОДОЛЬСК, УЛ ФЕВРАЛЬСКАЯ, Д. 57, СТР. 1/ОФИС 36, ПОМЕЩ. 1)";Нет данных;Нет данных;;;Нет;Нет данных;06.10.2023;Строительство;;санаторий
8a71306a-265f-4a67-b10d-8786ccf38194;91-1-1-2-059657-2023;04.10.2023;Положительное заключение;Государственная;Проектная документация;Республика Крым - 91;91;"Капитальный ремонт ГБУЗ БО ""Санаторий для детей и детей с родителями ""Бригантина ""Белогорье"", Почтовый адрес: 'Россия, Республика Крым, г.Евпатория, пгт.Заозерное, ул.Аллея Дружбы, 75'";"ФЕДЕРАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ ЭКСПЕРТИЗЫ"" (ОГРН: 1027700133911, ИНН: 7707082071, КПП: 770601001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 119049, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЯКИМАНКА, УЛ БОЛЬШАЯ ЯКИМАНКА, д. Д. 42, корп. СТР. 1-2)";7707082071;770601001;1027700133911;119049, Г.МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЯКИМАНКА, УЛ БОЛЬШАЯ ЯКИМАНКА, д. Д. 42, корп. СТР. 1-2;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ БЕЛГОРОДСКОЙ ОБЛАСТИ ""САНАТОРИЙ ДЛЯ ДЕТЕЙ И ДЕТЕЙ С РОДИТЕЛЯМИ ""БРИГАНТИНА ""БЕЛОГОРЬЕ"" (ОГРН: 1219100012262, ИНН: 9110028630, КПП: 911001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Россия, Республика Крым, г. Евпатория, ПГТ. ЗАОЗЕРНОЕ, АЛЛЕЯ ДРУЖБЫ, 75)";"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА БЕЛГОРОДСКОЙ ОБЛАСТИ"" (ОГРН: 1023101662154, ИНН: 3123012298, КПП: 312301001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Россия, Белгородская область, Г. БЕЛГОРОД, УЛ. ПРЕОБРАЖЕНСКАЯ, ДОМ 21, -, -)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВПРОЕКТМОНТАЖ"" (ОГРН: 1149204006731, ИНН: 9204003550, КПП: 920401001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Россия, Белгородская область, Г. БЕЛГОРОД, УЛ. ПРЕОБРАЖЕНСКАЯ, ДОМ 21, -, -)";Нет данных;Нет данных;;;Нет;Нет данных;04.10.2023;Капитальный ремонт;;санаторий
7b71414c-5492-426b-ad01-549310112ec2;23-2-1-2-059165-2023;02.10.2023;Положительное заключение;Негосударственная;Проектная документация;Краснодарский край - 23;23;"""Гостиничный комплекс"", расположенный по адресу: г. Сочи, Адлерский район, пгт. Красная Поляна, ул. Защитников Кавказа, д.77, на земельном участке с кадастровым номером 23:49:0420012:133, Почтовый адрес: 'Краснодарский край, Город Сочи, г. Сочи, Адлерский район, пгт. Красная Поляна, ул. Защитников Кавказа, д.77, на земельном участке с кадастровым номером 23:49:0420012:133'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙНАДЗОР"" (ОГРН: 1172375089985, ИНН: 2320252603, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147)";2320252603;232001001;1172375089985;354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""МЕГАСТРОЙ"" (ОГРН: 1202300030602, ИНН: 2366021006, КПП: 236601001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, ГОРОД СОЧИ, ПЕРЕУЛОК ГОРЬКОГО (ЦЕНТРАЛЬНЫЙ Р-Н), ДОМ 24/КОРПУС 1, ПОМЕЩЕНИЕ 143)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТРОПОЛИС"" (ОГРН: 1152366007177, ИНН: 2320232445, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, ГОРОД СОЧИ, ПЕРЕУЛОК ГОРЬКОГО (ЦЕНТРАЛЬНЫЙ Р-Н), ДОМ 24/КОРПУС 1, ПОМ. 142 КАБ. 104)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕРСКАЯ ОТКРЫТОЙ АРХИТЕКТУРЫ"" (ОГРН: 1192375048700, ИНН: 2366014746, КПП: 236601001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, ГОРОД СОЧИ, УЛИЦА ЧЕРНОМОРСКАЯ (ЦЕНТРАЛЬНЫЙ Р-Н), ДОМ 4, ПОМЕЩЕНИЕ 703-707)";Нет данных;Нет данных;;;Нет;Нет данных;02.10.2023;Строительство;;гостиничный
ade4a3a1-9d60-461c-8b38-116d7a16a584;23-2-1-2-059162-2023;02.10.2023;Положительное заключение;Негосударственная;Проектная документация;Краснодарский край - 23;23;"""Гостиничный комплекс"", расположенный по адресу: г. Сочи, Адлерский район, пгт. Красная Поляна, ул. Защитников Кавказа, д.77, на земельном участке с кадастровым номером 23:49:0420012:154, Почтовый адрес: 'Краснодарский край, Город Сочи, Адлерский район, пгт. Красная Поляна, ул. Защитников Кавказа, д.77, на земельном участке с кадастровым номером 23:49:0420012:154'";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙНАДЗОР"" (ОГРН: 1172375089985, ИНН: 2320252603, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: 354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147)";2320252603;232001001;1172375089985;354000, КРАЙ КРАСНОДАРСКИЙ,ГОРОД СОЧИ,ПЕРЕУЛОК ГОРЬКОГО, д. ДОМ 24, корп. КОРПУС 1, кв. ПОМЕЩЕНИЕ 147;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""МЕГАСТРОЙ"" (ОГРН: 1202300030602, ИНН: 2366021006, КПП: 236601001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, ГОРОД СОЧИ, ПЕРЕУЛОК ГОРЬКОГО (ЦЕНТРАЛЬНЫЙ Р-Н), ДОМ 24/КОРПУС 1, ПОМЕЩЕНИЕ 143)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТРОПОЛИС"" (ОГРН: 1152366007177, ИНН: 2320232445, КПП: 232001001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, ГОРОД СОЧИ, ПЕРЕУЛОК ГОРЬКОГО (ЦЕНТРАЛЬНЫЙ Р-Н), ДОМ 24/КОРПУС 1, ПОМ. 142 КАБ. 104)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕРСКАЯ ОТКРЫТОЙ АРХИТЕКТУРЫ"" (ОГРН: 1192375048700, ИНН: 2366014746, КПП: 236601001, МЕСТО НАХОЖДЕНИЯ и АДРЕС: Краснодарский край, ГОРОД СОЧИ, УЛИЦА ЧЕРНОМОРСКАЯ (ЦЕНТРАЛЬНЫЙ Р-Н), ДОМ 4, ПОМЕЩЕНИЕ 703-707)";Нет данных;Нет данных;;;Нет;Нет данных;02.10.2023;Строительство;;гостиничный
